question,correct_answers
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 7.548190846 ± 0.007018249,7.548 ± 0.007;7.548±0.007;7.548e0 ± 7e-3;7.548e0±7e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 249.671952822 ± 9.544039175,250. ± 10.;250.±10.;2.50e2 ± 9.5e0;2.50e2±9.5e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 98.211555272 ± 2.588972219,98 ± 3;98±3;9.8e1 ± 3e0;9.8e1±3e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.459432130 ± 0.413488917,0.5 ± 0.4;0.5±0.4;5e-1 ± 4e-1;5e-1±4e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.011000000 ± 0.000199968,0.0110 ± 0.0002;0.0110±0.0002;1.10e-2 ± 2e-4;1.10e-2±2e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 38.632731790 ± 0.005602129,38.633 ± 0.006;38.633±0.006;3.8633e1 ± 6e-3;3.8633e1±6e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.363847647 ± 0.009591452,0.364 ± 0.010;0.364±0.010;3.64e-1 ± 9.6e-3;3.64e-1±9.6e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 502.660935677 ± 5.232940581,503 ± 5;503±5;5.03e2 ± 5e0;5.03e2±5e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.732529212 ± 0.000390045,0.7325 ± 0.0004;0.7325±0.0004;7.325e-1 ± 4e-4;7.325e-1±4e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 315.261944952 ± 0.511863252,315.3 ± 0.5;315.3±0.5;3.153e2 ± 5e-1;3.153e2±5e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 38.632731790 ± 6.529929431,39 ± 7;39±7;3.9e1 ± 7e0;3.9e1±7e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.013889752 ± 0.000008906,0.013890 ± 0.000009;0.013890±0.000009;1.3890e-2 ± 9e-6;1.3890e-2±9e-6
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 315.261944952 ± 10.007720760,315 ± 10.;315±10.;3.15e2 ± 1.0e1;3.15e2±1.0e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 2.969174367 ± 0.000518480,2.9692 ± 0.0005;2.9692±0.0005;2.9692e0 ± 5e-4;2.9692e0±5e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1.167961516 ± 0.044646867,1.17 ± 0.04;1.17±0.04;1.17e0 ± 4e-2;1.17e0±4e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.180723319 ± 0.077350192,0.18 ± 0.08;0.18±0.08;1.8e-1 ± 8e-2;1.8e-1±8e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.288149439 ± 0.123328935,0.29 ± 0.12;0.29±0.12;2.9e-1 ± 1.2e-1;2.9e-1±1.2e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 4.734120275 ± 0.217921746,4.7 ± 0.2;4.7±0.2;4.7e0 ± 2e-1;4.7e0±2e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.027964036 ± 0.020899868,0.03 ± 0.02;0.03±0.02;3e-2 ± 2e-2;3e-2±2e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 3.749190389 ± 0.000949362,3.7492 ± 0.0009;3.7492±0.0009;3.7492e0 ± 9e-4;3.7492e0±9e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 9.531135957 ± 0.438738702,9.5 ± 0.4;9.5±0.4;9.5e0 ± 4e-1;9.5e0±4e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 5.977795859 ± 0.002194992,5.978 ± 0.002;5.978±0.002;5.978e0 ± 2e-3;5.978e0±2e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.459432130 ± 0.000745940,0.4594 ± 0.0007;0.4594±0.0007;4.594e-1 ± 7e-4;4.594e-1±7e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.924968069 ± 0.395889463,0.9 ± 0.4;0.9±0.4;9e-1 ± 4e-1;9e-1±4e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 2.969174367 ± 0.053976268,2.97 ± 0.05;2.97±0.05;2.97e0 ± 5e-2;2.97e0±5e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 7.548190846 ± 0.001587224,7.548 ± 0.002;7.548±0.002;7.548e0 ± 2e-3;7.548e0±2e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.017538654 ± 0.000002112,0.017539 ± 0.000002;0.017539±0.000002;1.7539e-2 ± 2e-6;1.7539e-2±2e-6
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 38.632731790 ± 3.739486827,39 ± 4;39±4;3.9e1 ± 4e0;3.9e1±4e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 156.590774934 ± 2.846645073,157 ± 3;157±3;1.57e2 ± 3e0;1.57e2±3e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.035310319 ± 0.000367597,0.0353 ± 0.0004;0.0353±0.0004;3.53e-2 ± 4e-4;3.53e-2±4e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.089765368 ± 0.046265243,0.09 ± 0.05;0.09±0.05;9e-2 ± 5e-2;9e-2±5e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 634.712319273 ± 0.092039570,634.71 ± 0.09;634.71±0.09;6.3471e2 ± 9e-2;6.3471e2±9e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 5.977795859 ± 0.108669640,5.98 ± 0.11;5.98±0.11;5.98e0 ± 1.1e-1;5.98e0±1.1e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 48.781731489 ± 0.021569885,48.78 ± 0.02;48.78±0.02;4.878e1 ± 2e-2;4.878e1±2e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1.862224851 ± 0.959794257,1.9 ± 1.0;1.9±1.0;1.9e0 ± 9.6e-1;1.9e0±9.6e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 77.778720797 ± 0.007777872,77.779 ± 0.008;77.779±0.008;7.7779e1 ± 8e-3;7.7779e1±8e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 9.531135957 ± 2.336121288,10. ± 2;10.±2;9.5e0 ± 2e0;9.5e0±2e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 2.969174367 ± 0.113500600,2.97 ± 0.11;2.97±0.11;2.97e0 ± 1.1e-1;2.97e0±1.1e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 502.660935677 ± 58.590951489,5.0e2 ± 60;5.0e2±60;5.0e2 ± 6e1;5.0e2±6e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.459432130 ± 0.135603504,0.46 ± 0.14;0.46±0.14;4.6e-1 ± 1.4e-1;4.6e-1±1.4e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 634.712319273 ± 0.280651612,634.7 ± 0.3;634.7±0.3;6.347e2 ± 3e-1;6.347e2±3e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.071089756 ± 0.000066099,0.07109 ± 0.00007;0.07109±0.00007;7.109e-2 ± 7e-5;7.109e-2±7e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 398.082735412 ± 0.307369264,398.1 ± 0.3;398.1±0.3;3.981e2 ± 3e-1;3.981e2±3e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1.474790480 ± 0.010587742,1.475 ± 0.011;1.475±0.011;1.475e0 ± 1.1e-2;1.475e0±1.1e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.363847647 ± 0.007964996,0.364 ± 0.008;0.364±0.008;3.64e-1 ± 8e-3;3.64e-1±8e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 9.531135957 ± 0.005074977,9.531 ± 0.005;9.531±0.005;9.531e0 ± 5e-3;9.531e0±5e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 5.977795859 ± 5.380016273,6 ± 5;6±5;6e0 ± 5e0;6e0±5e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 801.454220217 ± 721.308798196,800 ± 700;800±700;8e2 ± 7e2;8e2±7e2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.071089756 ± 0.025267100,0.07 ± 0.03;0.07±0.03;7e-2 ± 3e-2;7e-2±3e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.013889752 ± 0.000003517,0.013890 ± 0.000004;0.013890±0.000004;1.3890e-2 ± 4e-6;1.3890e-2±4e-6
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.732529212 ± 0.040605518,0.73 ± 0.04;0.73±0.04;7.3e-1 ± 4e-2;7.3e-1±4e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.459432130 ± 0.000168699,0.4594 ± 0.0002;0.4594±0.0002;4.594e-1 ± 2e-4;4.594e-1±2e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 61.596920974 ± 0.083050562,61.60 ± 0.08;61.60±0.08;6.160e1 ± 8e-2;6.160e1±8e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.924968069 ± 0.001808456,0.925 ± 0.002;0.925±0.002;9.25e-1 ± 2e-3;9.25e-1±2e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.044586506 ± 0.000004459,0.044587 ± 0.000004;0.044587±0.000004;4.4587e-2 ± 4e-6;4.4587e-2±4e-6
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 5.977795859 ± 0.002194992,5.978 ± 0.002;5.978±0.002;5.978e0 ± 2e-3;5.978e0±2e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.459432130 ± 0.196638506,0.5 ± 0.2;0.5±0.2;5e-1 ± 2e-1;5e-1±2e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 502.660935677 ± 27.863472774,5.0e2 ± 30;5.0e2±30;5.0e2 ± 3e1;5.0e2±3e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1.167961516 ± 0.002749847,1.168 ± 0.003;1.168±0.003;1.168e0 ± 3e-3;1.168e0±3e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.017538654 ± 0.000072106,0.01754 ± 0.00007;0.01754±0.00007;1.754e-2 ± 7e-5;1.754e-2±7e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1012.000000000 ± 97.957366565,1010 ± 9.8e1;1010±9.8e1;1.01e3 ± 9.8e1;1.01e3±9.8e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 98.211555272 ± 0.231229182,98.2 ± 0.2;98.2±0.2;9.82e1 ± 2e-1;9.82e1±2e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.180723319 ± 0.001881416,0.181 ± 0.002;0.181±0.002;1.81e-1 ± 2e-3;1.81e-1±2e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 4.734120275 ± 0.007686377,4.734 ± 0.008;4.734±0.008;4.734e0 ± 8e-3;4.734e0±8e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 4.734120275 ± 0.664497773,4.7 ± 0.7;4.7±0.7;4.7e0 ± 7e-1;4.7e0±7e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 38.632731790 ± 0.035920415,38.63 ± 0.04;38.63±0.04;3.863e1 ± 4e-2;3.863e1±4e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 9.531135957 ± 0.010671597,9.531 ± 0.011;9.531±0.011;9.531e0 ± 1.1e-2;9.531e0±1.1e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.732529212 ± 0.123816356,0.73 ± 0.12;0.73±0.12;7.3e-1 ± 1.2e-1;7.3e-1±1.2e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.013889752 ± 0.000008906,0.013890 ± 0.000009;0.013890±0.000009;1.3890e-2 ± 9e-6;1.3890e-2±9e-6
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 98.211555272 ± 0.017149800,98.21 ± 0.02;98.21±0.02;9.821e1 ± 2e-2;9.821e1±2e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.071089756 ± 0.000045582,0.07109 ± 0.00005;0.07109±0.00005;7.109e-2 ± 5e-5;7.109e-2±5e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1.474790480 ± 0.361477315,1.5 ± 0.4;1.5±0.4;1.5e0 ± 4e-1;1.5e0±4e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 634.712319273 ± 13.894499347,635 ± 14;635±14;6.35e2 ± 1.4e1;6.35e2±1.4e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 197.727905394 ± 84.628212577,2.0e2 ± 80;2.0e2±80;2.0e2 ± 8e1;2.0e2±8e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 801.454220217 ± 1.566967351,801 ± 2;801±2;8.01e2 ± 2e0;8.01e2±2e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1.167961516 ± 0.601969604,1.2 ± 0.6;1.2±0.6;1.2e0 ± 6e-1;1.2e0±6e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 2.351440047 ± 0.051475418,2.35 ± 0.05;2.35±0.05;2.35e0 ± 5e-2;2.35e0±5e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.056299590 ± 0.000009831,0.056300 ± 0.000010;0.056300±0.000010;5.6300e-2 ± 9.8e-6;5.6300e-2±9.8e-6
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 30.595223253 ± 1.695952698,31 ± 2;31±2;3.1e1 ± 2e0;3.1e1±2e0
