question,correct_answers,question_type
"To find the Pb content of a solid, 2.0140 g of sample were dissolved and treated with excess iodide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""PbI_2"" src=""https://weber.instructure.com/equation_images/PbI_2?scale=1.5"" alt=""LaTeX: PbI_2"" data-equation-content=""PbI_2"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 1.0860 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Pb^{2+}"" src=""https://weber.instructure.com/equation_images/Pb%5E%7B2%2B%7D?scale=1.5"" alt=""LaTeX: Pb^{2+}"" data-equation-content=""Pb^{2+}"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""PbI_2"" src=""https://weber.instructure.com/equation_images/PbI_2?scale=1.5"" alt=""LaTeX: PbI_2"" data-equation-content=""PbI_2"" data-ignore-a11y-check=""""></mattext> = 461.0 g mol-1<br>Formula mass Pb = 207.2 g mol-1",0.2423;2.423e-1;2.423E-1;.2423,short_answer
"To find the Ag content of a solid, 0.9426 g of sample were dissolved and treated with excess iodide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""AgI"" src=""https://weber.instructure.com/equation_images/AgI?scale=1.5"" alt=""LaTeX: AgI"" data-equation-content=""AgI"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 1.0000 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Ag^+"" src=""https://weber.instructure.com/equation_images/Ag%5E%2B?scale=1.5"" alt=""LaTeX: Ag^+"" data-equation-content=""Ag^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""AgI"" src=""https://weber.instructure.com/equation_images/AgI?scale=1.5"" alt=""LaTeX: AgI"" data-equation-content=""AgI"" data-ignore-a11y-check=""""></mattext> = 234.7727 g mol-1<br>Formula mass Ag = 107.8682 g mol-1",0.4874;4.874e-1;4.874E-1;.4874,short_answer
"To find the Cu content of a solid, 0.8155 g of sample were dissolved and treated with excess iodide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""CuI"" src=""https://weber.instructure.com/equation_images/CuI?scale=1.5"" alt=""LaTeX: CuI"" data-equation-content=""CuI"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 1.5299 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Cu^+"" src=""https://weber.instructure.com/equation_images/Cu%5E%2B?scale=1.5"" alt=""LaTeX: Cu^+"" data-equation-content=""Cu^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""CuI"" src=""https://weber.instructure.com/equation_images/CuI?scale=1.5"" alt=""LaTeX: CuI"" data-equation-content=""CuI"" data-ignore-a11y-check=""""></mattext> = 190.450 g mol-1<br>Formula mass Cu = 63.546 g mol-1",0.6260;6.260e-1;6.260E-1;.6260,short_answer
"To find the Pb content of a solid, 10.4200 g of sample were dissolved and treated with excess bromide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""PbBr_2"" src=""https://weber.instructure.com/equation_images/PbBr_2?scale=1.5"" alt=""LaTeX: PbBr_2"" data-equation-content=""PbBr_2"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 2.5517 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Pb^{2+}"" src=""https://weber.instructure.com/equation_images/Pb%5E%7B2%2B%7D?scale=1.5"" alt=""LaTeX: Pb^{2+}"" data-equation-content=""Pb^{2+}"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""PbBr_2"" src=""https://weber.instructure.com/equation_images/PbBr_2?scale=1.5"" alt=""LaTeX: PbBr_2"" data-equation-content=""PbBr_2"" data-ignore-a11y-check=""""></mattext> = 367.0 g mol-1<br>Formula mass Pb = 207.2 g mol-1",0.1383;1.383e-1;1.383E-1;.1383,short_answer
"To find the Ag content of a solid, 2.1856 g of sample were dissolved and treated with excess chloride to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""AgCl"" src=""https://weber.instructure.com/equation_images/AgCl?scale=1.5"" alt=""LaTeX: AgCl"" data-equation-content=""AgCl"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 1.4539 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Ag^+"" src=""https://weber.instructure.com/equation_images/Ag%5E%2B?scale=1.5"" alt=""LaTeX: Ag^+"" data-equation-content=""Ag^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""AgCl"" src=""https://weber.instructure.com/equation_images/AgCl?scale=1.5"" alt=""LaTeX: AgCl"" data-equation-content=""AgCl"" data-ignore-a11y-check=""""></mattext> = 143.32 g mol-1<br>Formula mass Ag = 107.8682 g mol-1",0.50068;5.0068e-1;5.0068E-1;.50068,short_answer
"To find the Pb content of a solid, 3.2300 g of sample were dissolved and treated with excess iodide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""PbI_2"" src=""https://weber.instructure.com/equation_images/PbI_2?scale=1.5"" alt=""LaTeX: PbI_2"" data-equation-content=""PbI_2"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 2.3679 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Pb^{2+}"" src=""https://weber.instructure.com/equation_images/Pb%5E%7B2%2B%7D?scale=1.5"" alt=""LaTeX: Pb^{2+}"" data-equation-content=""Pb^{2+}"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""PbI_2"" src=""https://weber.instructure.com/equation_images/PbI_2?scale=1.5"" alt=""LaTeX: PbI_2"" data-equation-content=""PbI_2"" data-ignore-a11y-check=""""></mattext> = 461.0 g mol-1<br>Formula mass Pb = 207.2 g mol-1",0.3295;3.295e-1;3.295E-1;.3295,short_answer
"To find the Cu content of a solid, 2.3051 g of sample were dissolved and treated with excess bromide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""CuBr"" src=""https://weber.instructure.com/equation_images/CuBr?scale=1.5"" alt=""LaTeX: CuBr"" data-equation-content=""CuBr"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 1.0854 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Cu^+"" src=""https://weber.instructure.com/equation_images/Cu%5E%2B?scale=1.5"" alt=""LaTeX: Cu^+"" data-equation-content=""Cu^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""CuBr"" src=""https://weber.instructure.com/equation_images/CuBr?scale=1.5"" alt=""LaTeX: CuBr"" data-equation-content=""CuBr"" data-ignore-a11y-check=""""></mattext> = 143.450 g mol-1<br>Formula mass Cu = 63.546 g mol-1",0.20859;2.0859e-1;2.0859E-1;.20859,short_answer
"To find the Pb content of a solid, 0.7206 g of sample were dissolved and treated with excess iodide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""PbI_2"" src=""https://weber.instructure.com/equation_images/PbI_2?scale=1.5"" alt=""LaTeX: PbI_2"" data-equation-content=""PbI_2"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 1.0936 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Pb^{2+}"" src=""https://weber.instructure.com/equation_images/Pb%5E%7B2%2B%7D?scale=1.5"" alt=""LaTeX: Pb^{2+}"" data-equation-content=""Pb^{2+}"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""PbI_2"" src=""https://weber.instructure.com/equation_images/PbI_2?scale=1.5"" alt=""LaTeX: PbI_2"" data-equation-content=""PbI_2"" data-ignore-a11y-check=""""></mattext> = 461.0 g mol-1<br>Formula mass Pb = 207.2 g mol-1",0.6821;6.821e-1;6.821E-1;.6821,short_answer
"To find the Ag content of a solid, 3.1375 g of sample were dissolved and treated with excess iodide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""AgI"" src=""https://weber.instructure.com/equation_images/AgI?scale=1.5"" alt=""LaTeX: AgI"" data-equation-content=""AgI"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 2.4336 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Ag^+"" src=""https://weber.instructure.com/equation_images/Ag%5E%2B?scale=1.5"" alt=""LaTeX: Ag^+"" data-equation-content=""Ag^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""AgI"" src=""https://weber.instructure.com/equation_images/AgI?scale=1.5"" alt=""LaTeX: AgI"" data-equation-content=""AgI"" data-ignore-a11y-check=""""></mattext> = 234.7727 g mol-1<br>Formula mass Ag = 107.8682 g mol-1",0.35637;3.5637e-1;3.5637E-1;.35637,short_answer
"To find the Ag content of a solid, 1.5580 g of sample were dissolved and treated with excess chloride to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""AgCl"" src=""https://weber.instructure.com/equation_images/AgCl?scale=1.5"" alt=""LaTeX: AgCl"" data-equation-content=""AgCl"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 0.7475 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Ag^+"" src=""https://weber.instructure.com/equation_images/Ag%5E%2B?scale=1.5"" alt=""LaTeX: Ag^+"" data-equation-content=""Ag^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""AgCl"" src=""https://weber.instructure.com/equation_images/AgCl?scale=1.5"" alt=""LaTeX: AgCl"" data-equation-content=""AgCl"" data-ignore-a11y-check=""""></mattext> = 143.32 g mol-1<br>Formula mass Ag = 107.8682 g mol-1",0.3611;3.611e-1;3.611E-1;.3611,short_answer
"To find the Tl content of a solid, 5.1208 g of sample were dissolved and treated with excess chloride to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""TlCl"" src=""https://weber.instructure.com/equation_images/TlCl?scale=1.5"" alt=""LaTeX: TlCl"" data-equation-content=""TlCl"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 1.1556 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Tl^+"" src=""https://weber.instructure.com/equation_images/Tl%5E%2B?scale=1.5"" alt=""LaTeX: Tl^+"" data-equation-content=""Tl^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""TlCl"" src=""https://weber.instructure.com/equation_images/TlCl?scale=1.5"" alt=""LaTeX: TlCl"" data-equation-content=""TlCl"" data-ignore-a11y-check=""""></mattext> = 239.83 g mol-1<br>Formula mass Tl = 204.38 g mol-1",0.19231;1.9231e-1;1.9231E-1;.19231,short_answer
"To find the Tl content of a solid, 6.2198 g of sample were dissolved and treated with excess iodide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""TlI"" src=""https://weber.instructure.com/equation_images/TlI?scale=1.5"" alt=""LaTeX: TlI"" data-equation-content=""TlI"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 2.4054 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Tl^+"" src=""https://weber.instructure.com/equation_images/Tl%5E%2B?scale=1.5"" alt=""LaTeX: Tl^+"" data-equation-content=""Tl^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""TlI"" src=""https://weber.instructure.com/equation_images/TlI?scale=1.5"" alt=""LaTeX: TlI"" data-equation-content=""TlI"" data-ignore-a11y-check=""""></mattext> = 331.28 g mol-1<br>Formula mass Tl = 204.38 g mol-1",0.23859;2.3859e-1;2.3859E-1;.23859,short_answer
"To find the Ag content of a solid, 1.4589 g of sample were dissolved and treated with excess bromide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""AgBr"" src=""https://weber.instructure.com/equation_images/AgBr?scale=1.5"" alt=""LaTeX: AgBr"" data-equation-content=""AgBr"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 1.6502 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Ag^+"" src=""https://weber.instructure.com/equation_images/Ag%5E%2B?scale=1.5"" alt=""LaTeX: Ag^+"" data-equation-content=""Ag^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""AgBr"" src=""https://weber.instructure.com/equation_images/AgBr?scale=1.5"" alt=""LaTeX: AgBr"" data-equation-content=""AgBr"" data-ignore-a11y-check=""""></mattext> = 187.772 g mol-1<br>Formula mass Ag = 107.8682 g mol-1",0.64981;6.4981e-1;6.4981E-1;.64981,short_answer
"To find the Cu content of a solid, 2.7230 g of sample were dissolved and treated with excess chloride to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""CuCl"" src=""https://weber.instructure.com/equation_images/CuCl?scale=1.5"" alt=""LaTeX: CuCl"" data-equation-content=""CuCl"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 2.4789 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Cu^+"" src=""https://weber.instructure.com/equation_images/Cu%5E%2B?scale=1.5"" alt=""LaTeX: Cu^+"" data-equation-content=""Cu^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""CuCl"" src=""https://weber.instructure.com/equation_images/CuCl?scale=1.5"" alt=""LaTeX: CuCl"" data-equation-content=""CuCl"" data-ignore-a11y-check=""""></mattext> = 99.00 g mol-1<br>Formula mass Cu = 63.546 g mol-1",0.5844;5.844e-1;5.844E-1;.5844,short_answer
"To find the Pb content of a solid, 1.6810 g of sample were dissolved and treated with excess iodide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""PbI_2"" src=""https://weber.instructure.com/equation_images/PbI_2?scale=1.5"" alt=""LaTeX: PbI_2"" data-equation-content=""PbI_2"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 2.1045 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Pb^{2+}"" src=""https://weber.instructure.com/equation_images/Pb%5E%7B2%2B%7D?scale=1.5"" alt=""LaTeX: Pb^{2+}"" data-equation-content=""Pb^{2+}"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""PbI_2"" src=""https://weber.instructure.com/equation_images/PbI_2?scale=1.5"" alt=""LaTeX: PbI_2"" data-equation-content=""PbI_2"" data-ignore-a11y-check=""""></mattext> = 461.0 g mol-1<br>Formula mass Pb = 207.2 g mol-1",0.5627;5.627e-1;5.627E-1;.5627,short_answer
