question,correct_answers,question_type
"Calculate the pH of a 0.0018 M solution of pyridine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{5}N"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B5%7DN?scale=1.5"" alt=""LaTeX: C_{5}H_{5}N"" data-equation-content=""C_{5}H_{5}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=5.2"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D5.2?scale=1.5"" alt=""LaTeX: p_{Ka1}=5.2"" data-equation-content=""p_{Ka1}=5.2"" data-ignore-a11y-check=""""></mattext>",8.23;8.23e0;8.23E0;8.2;8.2e0;8.2E0;8.228;8.228e0;8.228E0,short_answer
"Calculate the pH of a 0.00169 M solution of formic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""CH_{2}O_{2}"" src=""https://weber.instructure.com/equation_images/CH_%7B2%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: CH_{2}O_{2}"" data-equation-content=""CH_{2}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=3.744"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D3.744?scale=1.5"" alt=""LaTeX: p_{Ka1}=3.744"" data-equation-content=""p_{Ka1}=3.744"" data-ignore-a11y-check=""""></mattext>",3.33;3.33e0;3.33E0;3.3;3.3e0;3.3E0;3.329;3.329e0;3.329E0,short_answer
"Calculate the pH of a 0.05 M solution of aniline, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{7}N"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B7%7DN?scale=1.5"" alt=""LaTeX: C_{6}H_{7}N"" data-equation-content=""C_{6}H_{7}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.601"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.601?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.601"" data-equation-content=""p_{Ka1}=4.601"" data-ignore-a11y-check=""""></mattext>",8.65;8.65e0;8.65E0;8.7;8.7e0;8.7E0;8.650;8.650e0;8.650E0,short_answer
"Calculate the pH of a 0.0367 M solution of acetic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{2}H_{4}O_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B2%7DH_%7B4%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{2}H_{4}O_{2}"" data-equation-content=""C_{2}H_{4}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.756"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.756?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.756"" data-equation-content=""p_{Ka1}=4.756"" data-ignore-a11y-check=""""></mattext>",3.10;3.10e0;3.10E0;3.1;3.1e0;3.1E0;3.100;3.100e0;3.100E0,short_answer
"Calculate the pH of a 0.04 M solution of aniline HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{8}NCl"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B8%7DNCl?scale=1.5"" alt=""LaTeX: C_{6}H_{8}NCl"" data-equation-content=""C_{6}H_{8}NCl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.601"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.601?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.601"" data-equation-content=""p_{Ka1}=4.601"" data-ignore-a11y-check=""""></mattext>",3.00;3.00e0;3.00E0;3.0;3.0e0;3.0E0;3.005;3.005e0;3.005E0,short_answer
"Calculate the pH of a 0.0160 M solution of hydrofluoric acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""HF"" src=""https://weber.instructure.com/equation_images/HF?scale=1.5"" alt=""LaTeX: HF"" data-equation-content=""HF"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=3.17"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D3.17?scale=1.5"" alt=""LaTeX: p_{Ka1}=3.17"" data-equation-content=""p_{Ka1}=3.17"" data-ignore-a11y-check=""""></mattext>",2.53;2.53e0;2.53E0;2.5;2.5e0;2.5E0;2.527;2.527e0;2.527E0,short_answer
"Calculate the pH of a 0.002 M solution of propanoic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{3}H_{6}O_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B3%7DH_%7B6%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{3}H_{6}O_{2}"" data-equation-content=""C_{3}H_{6}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.874"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.874?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.874"" data-equation-content=""p_{Ka1}=4.874"" data-ignore-a11y-check=""""></mattext>",3.80;3.80e0;3.80E0;3.8;3.8e0;3.8E0;3.804;3.804e0;3.804E0,short_answer
"Calculate the pH of a 0.011 M solution of sodium propanoate, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{3}H_{5}O_{2}"" src=""https://weber.instructure.com/equation_images/NaC_%7B3%7DH_%7B5%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: NaC_{3}H_{5}O_{2}"" data-equation-content=""NaC_{3}H_{5}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.874"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.874?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.874"" data-equation-content=""p_{Ka1}=4.874"" data-ignore-a11y-check=""""></mattext>",8.46;8.46e0;8.46E0;8.5;8.5e0;8.5E0;8.458;8.458e0;8.458E0,short_answer
"Calculate the pH of a 0.067 M solution of sodium propanoate, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{3}H_{5}O_{2}"" src=""https://weber.instructure.com/equation_images/NaC_%7B3%7DH_%7B5%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: NaC_{3}H_{5}O_{2}"" data-equation-content=""NaC_{3}H_{5}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.874"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.874?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.874"" data-equation-content=""p_{Ka1}=4.874"" data-ignore-a11y-check=""""></mattext>",8.85;8.85e0;8.85E0;8.9;8.9e0;8.9E0;8.850;8.850e0;8.850E0,short_answer
"Calculate the pH of a 0.023 M solution of arsenious acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""As(OH)_{3}"" src=""https://weber.instructure.com/equation_images/As%28OH%29_%7B3%7D?scale=1.5"" alt=""LaTeX: As(OH)_{3}"" data-equation-content=""As(OH)_{3}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.29"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.29?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.29"" data-equation-content=""p_{Ka1}=9.29"" data-ignore-a11y-check=""""></mattext>",5.46;5.46e0;5.46E0;5.5;5.5e0;5.5E0;5.464;5.464e0;5.464E0,short_answer
"Calculate the pH of a 0.00724 M solution of benzylamine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{7}H_{10}NCl"" src=""https://weber.instructure.com/equation_images/C_%7B7%7DH_%7B10%7DNCl?scale=1.5"" alt=""LaTeX: C_{7}H_{10}NCl"" data-equation-content=""C_{7}H_{10}NCl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.35"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.35?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.35"" data-equation-content=""p_{Ka1}=9.35"" data-ignore-a11y-check=""""></mattext>",5.74;5.74e0;5.74E0;5.7;5.7e0;5.7E0;5.745;5.745e0;5.745E0,short_answer
"Calculate the pH of a 0.0029 M solution of acetic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{2}H_{4}O_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B2%7DH_%7B4%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{2}H_{4}O_{2}"" data-equation-content=""C_{2}H_{4}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.756"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.756?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.756"" data-equation-content=""p_{Ka1}=4.756"" data-ignore-a11y-check=""""></mattext>",3.66;3.66e0;3.66E0;3.7;3.7e0;3.7E0;3.664;3.664e0;3.664E0,short_answer
"Calculate the pH of a 0.066 M solution of pyridine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{6}NCl"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B6%7DNCl?scale=1.5"" alt=""LaTeX: C_{5}H_{6}NCl"" data-equation-content=""C_{5}H_{6}NCl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=5.2"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D5.2?scale=1.5"" alt=""LaTeX: p_{Ka1}=5.2"" data-equation-content=""p_{Ka1}=5.2"" data-ignore-a11y-check=""""></mattext>",3.19;3.19e0;3.19E0;3.2;3.2e0;3.2E0;3.192;3.192e0;3.192E0,short_answer
"Calculate the pH of a 0.001 M solution of hydrofluoric acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""HF"" src=""https://weber.instructure.com/equation_images/HF?scale=1.5"" alt=""LaTeX: HF"" data-equation-content=""HF"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=3.17"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D3.17?scale=1.5"" alt=""LaTeX: p_{Ka1}=3.17"" data-equation-content=""p_{Ka1}=3.17"" data-ignore-a11y-check=""""></mattext>",3.26;3.26e0;3.26E0;3.3;3.3e0;3.3E0;3.259;3.259e0;3.259E0,short_answer
"Calculate the pH of a 0.0430 M solution of benzylamine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{7}H_{9}N"" src=""https://weber.instructure.com/equation_images/C_%7B7%7DH_%7B9%7DN?scale=1.5"" alt=""LaTeX: C_{7}H_{9}N"" data-equation-content=""C_{7}H_{9}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.35"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.35?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.35"" data-equation-content=""p_{Ka1}=9.35"" data-ignore-a11y-check=""""></mattext>",10.99;1.099e1;1.099E1;11.0;1.10e1;1.10E1;10.987;1.0987e1;1.0987E1,short_answer
"Calculate the pH of a 0.0188 M solution of hydrofluoric acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""HF"" src=""https://weber.instructure.com/equation_images/HF?scale=1.5"" alt=""LaTeX: HF"" data-equation-content=""HF"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=3.17"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D3.17?scale=1.5"" alt=""LaTeX: p_{Ka1}=3.17"" data-equation-content=""p_{Ka1}=3.17"" data-ignore-a11y-check=""""></mattext>",2.49;2.49e0;2.49E0;2.5;2.5e0;2.5E0;2.489;2.489e0;2.489E0,short_answer
"Calculate the pH of a 0.0225 M solution of nitrous acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""HNO_{2}"" src=""https://weber.instructure.com/equation_images/HNO_%7B2%7D?scale=1.5"" alt=""LaTeX: HNO_{2}"" data-equation-content=""HNO_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=3.15"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D3.15?scale=1.5"" alt=""LaTeX: p_{Ka1}=3.15"" data-equation-content=""p_{Ka1}=3.15"" data-ignore-a11y-check=""""></mattext>",2.44;2.44e0;2.44E0;2.4;2.4e0;2.4E0;2.437;2.437e0;2.437E0,short_answer
"Calculate the pH of a 0.0029 M solution of formic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""CH_{2}O_{2}"" src=""https://weber.instructure.com/equation_images/CH_%7B2%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: CH_{2}O_{2}"" data-equation-content=""CH_{2}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=3.744"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D3.744?scale=1.5"" alt=""LaTeX: p_{Ka1}=3.744"" data-equation-content=""p_{Ka1}=3.744"" data-ignore-a11y-check=""""></mattext>",3.19;3.19e0;3.19E0;3.2;3.2e0;3.2E0;3.195;3.195e0;3.195E0,short_answer
"Calculate the pH of a 0.009 M solution of formic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""CH_{2}O_{2}"" src=""https://weber.instructure.com/equation_images/CH_%7B2%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: CH_{2}O_{2}"" data-equation-content=""CH_{2}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=3.744"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D3.744?scale=1.5"" alt=""LaTeX: p_{Ka1}=3.744"" data-equation-content=""p_{Ka1}=3.744"" data-ignore-a11y-check=""""></mattext>",2.93;2.93e0;2.93E0;2.9;2.9e0;2.9E0;2.926;2.926e0;2.926E0,short_answer
"Calculate the pH of a 0.0139 M solution of pyridine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{6}NCl"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B6%7DNCl?scale=1.5"" alt=""LaTeX: C_{5}H_{6}NCl"" data-equation-content=""C_{5}H_{6}NCl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=5.2"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D5.2?scale=1.5"" alt=""LaTeX: p_{Ka1}=5.2"" data-equation-content=""p_{Ka1}=5.2"" data-ignore-a11y-check=""""></mattext>",3.53;3.53e0;3.53E0;3.5;3.5e0;3.5E0;3.533;3.533e0;3.533E0,short_answer
"Calculate the pH of a 0.0013 M solution of aniline, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{7}N"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B7%7DN?scale=1.5"" alt=""LaTeX: C_{6}H_{7}N"" data-equation-content=""C_{6}H_{7}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.601"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.601?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.601"" data-equation-content=""p_{Ka1}=4.601"" data-ignore-a11y-check=""""></mattext>",7.86;7.86e0;7.86E0;7.9;7.9e0;7.9E0;7.862;7.862e0;7.862E0,short_answer
"Calculate the pH of a 0.06 M solution of acetic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{2}H_{4}O_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B2%7DH_%7B4%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{2}H_{4}O_{2}"" data-equation-content=""C_{2}H_{4}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.756"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.756?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.756"" data-equation-content=""p_{Ka1}=4.756"" data-ignore-a11y-check=""""></mattext>",2.99;2.99e0;2.99E0;3.0;3.0e0;3.0E0;2.993;2.993e0;2.993E0,short_answer
"Calculate the pH of a 0.00763 M solution of hydrofluoric acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""HF"" src=""https://weber.instructure.com/equation_images/HF?scale=1.5"" alt=""LaTeX: HF"" data-equation-content=""HF"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=3.17"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D3.17?scale=1.5"" alt=""LaTeX: p_{Ka1}=3.17"" data-equation-content=""p_{Ka1}=3.17"" data-ignore-a11y-check=""""></mattext>",2.71;2.71e0;2.71E0;2.7;2.7e0;2.7E0;2.708;2.708e0;2.708E0,short_answer
"Calculate the pH of a 0.02 M solution of arsenious acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""As(OH)_{3}"" src=""https://weber.instructure.com/equation_images/As%28OH%29_%7B3%7D?scale=1.5"" alt=""LaTeX: As(OH)_{3}"" data-equation-content=""As(OH)_{3}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.29"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.29?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.29"" data-equation-content=""p_{Ka1}=9.29"" data-ignore-a11y-check=""""></mattext>",5.49;5.49e0;5.49E0;5.5;5.5e0;5.5E0;5.494;5.494e0;5.494E0,short_answer
"Calculate the pH of a 0.05 M solution of arsenious acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""As(OH)_{3}"" src=""https://weber.instructure.com/equation_images/As%28OH%29_%7B3%7D?scale=1.5"" alt=""LaTeX: As(OH)_{3}"" data-equation-content=""As(OH)_{3}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.29"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.29?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.29"" data-equation-content=""p_{Ka1}=9.29"" data-ignore-a11y-check=""""></mattext>",5.30;5.30e0;5.30E0;5.3;5.3e0;5.3E0;5.295;5.295e0;5.295E0,short_answer
"Calculate the pH of a 0.003 M solution of propanoic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{3}H_{6}O_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B3%7DH_%7B6%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{3}H_{6}O_{2}"" data-equation-content=""C_{3}H_{6}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.874"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.874?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.874"" data-equation-content=""p_{Ka1}=4.874"" data-ignore-a11y-check=""""></mattext>",3.71;3.71e0;3.71E0;3.7;3.7e0;3.7E0;3.713;3.713e0;3.713E0,short_answer
"Calculate the pH of a 0.052 M solution of sodium propanoate, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{3}H_{5}O_{2}"" src=""https://weber.instructure.com/equation_images/NaC_%7B3%7DH_%7B5%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: NaC_{3}H_{5}O_{2}"" data-equation-content=""NaC_{3}H_{5}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.874"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.874?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.874"" data-equation-content=""p_{Ka1}=4.874"" data-ignore-a11y-check=""""></mattext>",8.80;8.80e0;8.80E0;8.8;8.8e0;8.8E0;8.795;8.795e0;8.795E0,short_answer
"Calculate the pH of a 0.0041 M solution of bromoacetic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""BrC_{2}H_{3}O_{2}"" src=""https://weber.instructure.com/equation_images/BrC_%7B2%7DH_%7B3%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: BrC_{2}H_{3}O_{2}"" data-equation-content=""BrC_{2}H_{3}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=2.902"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D2.902?scale=1.5"" alt=""LaTeX: p_{Ka1}=2.902"" data-equation-content=""p_{Ka1}=2.902"" data-ignore-a11y-check=""""></mattext>",2.76;2.76e0;2.76E0;2.8;2.8e0;2.8E0;2.763;2.763e0;2.763E0,short_answer
"Calculate the pH of a 0.0252 M solution of pyridine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{6}NCl"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B6%7DNCl?scale=1.5"" alt=""LaTeX: C_{5}H_{6}NCl"" data-equation-content=""C_{5}H_{6}NCl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=5.2"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D5.2?scale=1.5"" alt=""LaTeX: p_{Ka1}=5.2"" data-equation-content=""p_{Ka1}=5.2"" data-ignore-a11y-check=""""></mattext>",3.40;3.40e0;3.40E0;3.4;3.4e0;3.4E0;3.403;3.403e0;3.403E0,short_answer
"Calculate the pH of a 0.034 M solution of sodium acetate, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{2}H_{3}O_{2}"" src=""https://weber.instructure.com/equation_images/NaC_%7B2%7DH_%7B3%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: NaC_{2}H_{3}O_{2}"" data-equation-content=""NaC_{2}H_{3}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.756"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.756?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.756"" data-equation-content=""p_{Ka1}=4.756"" data-ignore-a11y-check=""""></mattext>",8.64;8.64e0;8.64E0;8.6;8.6e0;8.6E0;8.644;8.644e0;8.644E0,short_answer
