question,correct_answers,question_type
"Calculate the number of moles of Mn++ formed by flowing a current of 5.546 A into a solution for 11 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""5e^{-}+MnO_{4}^{-}+8H^{+}\leftrightarrows{}Mn^{2+}+4H_{2}O"" src=""https://weber.instructure.com/equation_images/5e%5E%7B-%7D%2BMnO_%7B4%7D%5E%7B-%7D%2B8H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DMn%5E%7B2%2B%7D%2B4H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 5e^{-}+MnO_{4}^{-}+8H^{+}\leftrightarrows{}Mn^{2+}+4H_{2}O"" data-equation-content=""5e^{-}+MnO_{4}^{-}+8H^{+}\leftrightarrows{}Mn^{2+}+4H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0076;7.6e-3;7.6E-3;.0076;0.008;8e-3;8E-3;.008;0.00759;7.59e-3;7.59E-3;.00759,short_answer
"Calculate the number of moles of Br- formed by flowing a current of 0.3209 A into a solution for 22 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""6e^{-}+BrO_{3}^{-}+3H_{2}O\leftrightarrows{}Br^{-}+6OH^{-}"" src=""https://weber.instructure.com/equation_images/6e%5E%7B-%7D%2BBrO_%7B3%7D%5E%7B-%7D%2B3H_%7B2%7DO%5Cleftrightarrows%7B%7DBr%5E%7B-%7D%2B6OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 6e^{-}+BrO_{3}^{-}+3H_{2}O\leftrightarrows{}Br^{-}+6OH^{-}"" data-equation-content=""6e^{-}+BrO_{3}^{-}+3H_{2}O\leftrightarrows{}Br^{-}+6OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.00073;7.3e-4;7.3E-4;.00073;0.0007;7e-4;7E-4;.0007;0.000732;7.32e-4;7.32E-4;.000732,short_answer
"Calculate the number of moles of Cl- formed by flowing a current of 7.456 A into a solution for 17.1 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Cl_{2}(g)\leftrightarrows{}2Cl^{-}"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BCl_%7B2%7D%28g%29%5Cleftrightarrows%7B%7D2Cl%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 2e^{-}+Cl_{2}(g)\leftrightarrows{}2Cl^{-}"" data-equation-content=""2e^{-}+Cl_{2}(g)\leftrightarrows{}2Cl^{-}"" data-ignore-a11y-check=""""></mattext>",0.0793;7.93e-2;7.93E-2;.0793;0.079;7.9e-2;7.9E-2;.079;0.07928;7.928e-2;7.928E-2;.07928,short_answer
"Calculate the number of moles of Co formed by flowing a current of 3.284 A into a solution for 8.13 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+CoOH^{+}+H^{+}\leftrightarrows{}Co(s)+H_{2}O"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BCoOH%5E%7B%2B%7D%2BH%5E%7B%2B%7D%5Cleftrightarrows%7B%7DCo%28s%29%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: 2e^{-}+CoOH^{+}+H^{+}\leftrightarrows{}Co(s)+H_{2}O"" data-equation-content=""2e^{-}+CoOH^{+}+H^{+}\leftrightarrows{}Co(s)+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.00830;8.30e-3;8.30E-3;.00830;0.0083;8.3e-3;8.3E-3;.0083;0.008301;8.301e-3;8.301E-3;.008301,short_answer
"Calculate the number of moles of Hf formed by flowing a current of 1.16 A into a solution for 4.9 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""4e^{-}+HfO_{2}(s)+4H^{+}\leftrightarrows{}Hf(s)+2H_{2}O"" src=""https://weber.instructure.com/equation_images/4e%5E%7B-%7D%2BHfO_%7B2%7D%28s%29%2B4H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DHf%28s%29%2B2H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 4e^{-}+HfO_{2}(s)+4H^{+}\leftrightarrows{}Hf(s)+2H_{2}O"" data-equation-content=""4e^{-}+HfO_{2}(s)+4H^{+}\leftrightarrows{}Hf(s)+2H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.00088;8.8e-4;8.8E-4;.00088;0.0009;9e-4;9E-4;.0009;0.000884;8.84e-4;8.84E-4;.000884,short_answer
"Calculate the number of moles of B formed by flowing a current of 4.19 A into a solution for 9.25 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""3e^{-}+B(OH)_{3}+3H^{+}\leftrightarrows{}B(s)+3H_{2}O"" src=""https://weber.instructure.com/equation_images/3e%5E%7B-%7D%2BB%28OH%29_%7B3%7D%2B3H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DB%28s%29%2B3H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 3e^{-}+B(OH)_{3}+3H^{+}\leftrightarrows{}B(s)+3H_{2}O"" data-equation-content=""3e^{-}+B(OH)_{3}+3H^{+}\leftrightarrows{}B(s)+3H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.00803;8.03e-3;8.03E-3;.00803;0.0080;8.0e-3;8.0E-3;.0080;0.008034;8.034e-3;8.034E-3;.008034,short_answer
"Calculate the number of moles of Mn++ formed by flowing a current of 2.193 A into a solution for 2.5 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""5e^{-}+MnO_{4}^{-}+8H^{+}\leftrightarrows{}Mn^{2+}+4H_{2}O"" src=""https://weber.instructure.com/equation_images/5e%5E%7B-%7D%2BMnO_%7B4%7D%5E%7B-%7D%2B8H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DMn%5E%7B2%2B%7D%2B4H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 5e^{-}+MnO_{4}^{-}+8H^{+}\leftrightarrows{}Mn^{2+}+4H_{2}O"" data-equation-content=""5e^{-}+MnO_{4}^{-}+8H^{+}\leftrightarrows{}Mn^{2+}+4H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.00068;6.8e-4;6.8E-4;.00068;0.0007;7e-4;7E-4;.0007;0.000682;6.82e-4;6.82E-4;.000682,short_answer
"Calculate the number of moles of Fe formed by flowing a current of 4.34 A into a solution for 29 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+FeOH^{+}+H^{+}\leftrightarrows{}Fe(s)+H_{2}O"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BFeOH%5E%7B%2B%7D%2BH%5E%7B%2B%7D%5Cleftrightarrows%7B%7DFe%28s%29%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: 2e^{-}+FeOH^{+}+H^{+}\leftrightarrows{}Fe(s)+H_{2}O"" data-equation-content=""2e^{-}+FeOH^{+}+H^{+}\leftrightarrows{}Fe(s)+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.039;3.9e-2;3.9E-2;.039;0.04;4e-2;4E-2;.04;0.0391;3.91e-2;3.91E-2;.0391,short_answer
"Calculate the number of moles of BrO3- formed by flowing a current of 6.7 A into a solution for 27.3 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+BrO_{4}^{-}+2H^{+}\leftrightarrows{}BrO_{3}^{-}+H_{2}O"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BBrO_%7B4%7D%5E%7B-%7D%2B2H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DBrO_%7B3%7D%5E%7B-%7D%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: 2e^{-}+BrO_{4}^{-}+2H^{+}\leftrightarrows{}BrO_{3}^{-}+H_{2}O"" data-equation-content=""2e^{-}+BrO_{4}^{-}+2H^{+}\leftrightarrows{}BrO_{3}^{-}+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.057;5.7e-2;5.7E-2;.057;0.06;6e-2;6E-2;.06;0.0569;5.69e-2;5.69E-2;.0569,short_answer
"Calculate the number of moles of Br- formed by flowing a current of 1.3 A into a solution for 10. minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""6e^{-}+BrO_{3}^{-}+3H_{2}O\leftrightarrows{}Br^{-}+6OH^{-}"" src=""https://weber.instructure.com/equation_images/6e%5E%7B-%7D%2BBrO_%7B3%7D%5E%7B-%7D%2B3H_%7B2%7DO%5Cleftrightarrows%7B%7DBr%5E%7B-%7D%2B6OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 6e^{-}+BrO_{3}^{-}+3H_{2}O\leftrightarrows{}Br^{-}+6OH^{-}"" data-equation-content=""6e^{-}+BrO_{3}^{-}+3H_{2}O\leftrightarrows{}Br^{-}+6OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.0013;1.3e-3;1.3E-3;.0013;0.001;1e-3;1E-3;.001;0.00135;1.35e-3;1.35E-3;.00135,short_answer
"Calculate the number of moles of Sb formed by flowing a current of 7.58 A into a solution for 1.7 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""3e^{-}+SbO^{+}+2H^{+}\leftrightarrows{}Sb(s)+H_{2}O"" src=""https://weber.instructure.com/equation_images/3e%5E%7B-%7D%2BSbO%5E%7B%2B%7D%2B2H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DSb%28s%29%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: 3e^{-}+SbO^{+}+2H^{+}\leftrightarrows{}Sb(s)+H_{2}O"" data-equation-content=""3e^{-}+SbO^{+}+2H^{+}\leftrightarrows{}Sb(s)+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0027;2.7e-3;2.7E-3;.0027;0.003;3e-3;3E-3;.003;0.00267;2.67e-3;2.67E-3;.00267,short_answer
"Calculate the number of moles of Pb++ formed by flowing a current of 3.120 A into a solution for 7.58 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+PbO_{2}(s)+4H^{+}\leftrightarrows{}Pb^{2+}+2H_{2}O"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BPbO_%7B2%7D%28s%29%2B4H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DPb%5E%7B2%2B%7D%2B2H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 2e^{-}+PbO_{2}(s)+4H^{+}\leftrightarrows{}Pb^{2+}+2H_{2}O"" data-equation-content=""2e^{-}+PbO_{2}(s)+4H^{+}\leftrightarrows{}Pb^{2+}+2H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.00735;7.35e-3;7.35E-3;.00735;0.0074;7.4e-3;7.4E-3;.0074;0.007353;7.353e-3;7.353E-3;.007353,short_answer
"Calculate the number of moles of HOCl formed by flowing a current of 5.83 A into a solution for 20.7 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+HClO_{2}+2H^{+}\leftrightarrows{}HOCl+H_{2}O"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BHClO_%7B2%7D%2B2H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DHOCl%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: 2e^{-}+HClO_{2}+2H^{+}\leftrightarrows{}HOCl+H_{2}O"" data-equation-content=""2e^{-}+HClO_{2}+2H^{+}\leftrightarrows{}HOCl+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0375;3.75e-2;3.75E-2;.0375;0.038;3.8e-2;3.8E-2;.038;0.03752;3.752e-2;3.752E-2;.03752,short_answer
"Calculate the number of moles of B2H6 formed by flowing a current of 5.8 A into a solution for 2.9 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""6e^{-}+2B(s)+6H^{+}\leftrightarrows{}B_{2}H_{6}(g)"" src=""https://weber.instructure.com/equation_images/6e%5E%7B-%7D%2B2B%28s%29%2B6H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DB_%7B2%7DH_%7B6%7D%28g%29?scale=1.5"" alt=""LaTeX: 6e^{-}+2B(s)+6H^{+}\leftrightarrows{}B_{2}H_{6}(g)"" data-equation-content=""6e^{-}+2B(s)+6H^{+}\leftrightarrows{}B_{2}H_{6}(g)"" data-ignore-a11y-check=""""></mattext>",0.0017;1.7e-3;1.7E-3;.0017;0.002;2e-3;2E-3;.002;0.00174;1.74e-3;1.74E-3;.00174,short_answer
"Calculate the number of moles of Al formed by flowing a current of 1.8 A into a solution for 4.28 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""3e^{-}+Al(OH)_{4}^{-}\leftrightarrows{}Al(s)+4OH^{-}"" src=""https://weber.instructure.com/equation_images/3e%5E%7B-%7D%2BAl%28OH%29_%7B4%7D%5E%7B-%7D%5Cleftrightarrows%7B%7DAl%28s%29%2B4OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 3e^{-}+Al(OH)_{4}^{-}\leftrightarrows{}Al(s)+4OH^{-}"" data-equation-content=""3e^{-}+Al(OH)_{4}^{-}\leftrightarrows{}Al(s)+4OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.0016;1.6e-3;1.6E-3;.0016;0.002;2e-3;2E-3;.002;0.00160;1.60e-3;1.60E-3;.00160,short_answer
"Calculate the number of moles of Fe formed by flowing a current of 2.7 A into a solution for 5.4 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+FeOH^{+}+H^{+}\leftrightarrows{}Fe(s)+H_{2}O"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BFeOH%5E%7B%2B%7D%2BH%5E%7B%2B%7D%5Cleftrightarrows%7B%7DFe%28s%29%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: 2e^{-}+FeOH^{+}+H^{+}\leftrightarrows{}Fe(s)+H_{2}O"" data-equation-content=""2e^{-}+FeOH^{+}+H^{+}\leftrightarrows{}Fe(s)+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0045;4.5e-3;4.5E-3;.0045;0.005;5e-3;5E-3;.005;0.00453;4.53e-3;4.53E-3;.00453,short_answer
"Calculate the number of moles of Mn++ formed by flowing a current of 2.897 A into a solution for 18.7 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+MnO_{2}(s)+4H^{+}\leftrightarrows{}Mn^{2+}+2H_{2}O"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BMnO_%7B2%7D%28s%29%2B4H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DMn%5E%7B2%2B%7D%2B2H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 2e^{-}+MnO_{2}(s)+4H^{+}\leftrightarrows{}Mn^{2+}+2H_{2}O"" data-equation-content=""2e^{-}+MnO_{2}(s)+4H^{+}\leftrightarrows{}Mn^{2+}+2H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0168;1.68e-2;1.68E-2;.0168;0.017;1.7e-2;1.7E-2;.017;0.01684;1.684e-2;1.684E-2;.01684,short_answer
"Calculate the number of moles of Cr++ formed by flowing a current of 6.681 A into a solution for 23 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""e^{-}+Cr^{3+}\leftrightarrows{}Cr^{2+}"" src=""https://weber.instructure.com/equation_images/e%5E%7B-%7D%2BCr%5E%7B3%2B%7D%5Cleftrightarrows%7B%7DCr%5E%7B2%2B%7D?scale=1.5"" alt=""LaTeX: e^{-}+Cr^{3+}\leftrightarrows{}Cr^{2+}"" data-equation-content=""e^{-}+Cr^{3+}\leftrightarrows{}Cr^{2+}"" data-ignore-a11y-check=""""></mattext>",0.096;9.6e-2;9.6E-2;.096;0.10;1.0e-1;1.0E-1;.10;0.0956;9.56e-2;9.56E-2;.0956,short_answer
"Calculate the number of moles of Be formed by flowing a current of 6.340 A into a solution for 15.9 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Be^{2+}\leftrightarrows{}Be(s)"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BBe%5E%7B2%2B%7D%5Cleftrightarrows%7B%7DBe%28s%29?scale=1.5"" alt=""LaTeX: 2e^{-}+Be^{2+}\leftrightarrows{}Be(s)"" data-equation-content=""2e^{-}+Be^{2+}\leftrightarrows{}Be(s)"" data-ignore-a11y-check=""""></mattext>",0.0313;3.13e-2;3.13E-2;.0313;0.031;3.1e-2;3.1E-2;.031;0.03134;3.134e-2;3.134E-2;.03134,short_answer
"Calculate the number of moles of Fe formed by flowing a current of 1.6 A into a solution for 19 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+FeOH^{+}+H^{+}\leftrightarrows{}Fe(s)+H_{2}O"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BFeOH%5E%7B%2B%7D%2BH%5E%7B%2B%7D%5Cleftrightarrows%7B%7DFe%28s%29%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: 2e^{-}+FeOH^{+}+H^{+}\leftrightarrows{}Fe(s)+H_{2}O"" data-equation-content=""2e^{-}+FeOH^{+}+H^{+}\leftrightarrows{}Fe(s)+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0095;9.5e-3;9.5E-3;.0095;0.009;9e-3;9E-3;.009;0.00945;9.45e-3;9.45E-3;.00945,short_answer
"Calculate the number of moles of F- formed by flowing a current of 5.4 A into a solution for 19 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""4e^{-}+F_{2}O(g)+2H^{+}\leftrightarrows{}2F^{-}+H_{2}O"" src=""https://weber.instructure.com/equation_images/4e%5E%7B-%7D%2BF_%7B2%7DO%28g%29%2B2H%5E%7B%2B%7D%5Cleftrightarrows%7B%7D2F%5E%7B-%7D%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: 4e^{-}+F_{2}O(g)+2H^{+}\leftrightarrows{}2F^{-}+H_{2}O"" data-equation-content=""4e^{-}+F_{2}O(g)+2H^{+}\leftrightarrows{}2F^{-}+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.032;3.2e-2;3.2E-2;.032;0.03;3e-2;3E-2;.03;0.0319;3.19e-2;3.19E-2;.0319,short_answer
"Calculate the number of moles of Cr++ formed by flowing a current of 9.448 A into a solution for 23.1 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""e^{-}+Cr^{3+}\leftrightarrows{}Cr^{2+}"" src=""https://weber.instructure.com/equation_images/e%5E%7B-%7D%2BCr%5E%7B3%2B%7D%5Cleftrightarrows%7B%7DCr%5E%7B2%2B%7D?scale=1.5"" alt=""LaTeX: e^{-}+Cr^{3+}\leftrightarrows{}Cr^{2+}"" data-equation-content=""e^{-}+Cr^{3+}\leftrightarrows{}Cr^{2+}"" data-ignore-a11y-check=""""></mattext>",0.136;1.36e-1;1.36E-1;.136;0.14;1.4e-1;1.4E-1;.14;0.1357;1.357e-1;1.357E-1;.1357,short_answer
"Calculate the number of moles of Mn3O4 formed by flowing a current of 8.945 A into a solution for 18.7 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+3Mn_{2}O_{3}(s)+H_{2}O\leftrightarrows{}2Mn_{3}O_{4}(s)+2OH^{-}"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2B3Mn_%7B2%7DO_%7B3%7D%28s%29%2BH_%7B2%7DO%5Cleftrightarrows%7B%7D2Mn_%7B3%7DO_%7B4%7D%28s%29%2B2OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 2e^{-}+3Mn_{2}O_{3}(s)+H_{2}O\leftrightarrows{}2Mn_{3}O_{4}(s)+2OH^{-}"" data-equation-content=""2e^{-}+3Mn_{2}O_{3}(s)+H_{2}O\leftrightarrows{}2Mn_{3}O_{4}(s)+2OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.104;1.04e-1;1.04E-1;.104;0.10;1.0e-1;1.0E-1;.10;0.1040;1.040e-1;1.040E-1;.1040,short_answer
"Calculate the number of moles of SbH3 formed by flowing a current of 5.20 A into a solution for 3.02 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""3e^{-}+Sb(s)+3H^{+}\leftrightarrows{}SbH_{3}(g)"" src=""https://weber.instructure.com/equation_images/3e%5E%7B-%7D%2BSb%28s%29%2B3H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DSbH_%7B3%7D%28g%29?scale=1.5"" alt=""LaTeX: 3e^{-}+Sb(s)+3H^{+}\leftrightarrows{}SbH_{3}(g)"" data-equation-content=""3e^{-}+Sb(s)+3H^{+}\leftrightarrows{}SbH_{3}(g)"" data-ignore-a11y-check=""""></mattext>",0.00326;3.26e-3;3.26E-3;.00326;0.0033;3.3e-3;3.3E-3;.0033;0.003255;3.255e-3;3.255E-3;.003255,short_answer
"Calculate the number of moles of Mn++ formed by flowing a current of 5.45 A into a solution for 20.7 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+MnO_{2}(s)+4H^{+}\leftrightarrows{}Mn^{2+}+2H_{2}O"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BMnO_%7B2%7D%28s%29%2B4H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DMn%5E%7B2%2B%7D%2B2H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 2e^{-}+MnO_{2}(s)+4H^{+}\leftrightarrows{}Mn^{2+}+2H_{2}O"" data-equation-content=""2e^{-}+MnO_{2}(s)+4H^{+}\leftrightarrows{}Mn^{2+}+2H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0351;3.51e-2;3.51E-2;.0351;0.035;3.5e-2;3.5E-2;.035;0.03508;3.508e-2;3.508E-2;.03508,short_answer
"Calculate the number of moles of B2H6 formed by flowing a current of 6.30 A into a solution for 19 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""6e^{-}+2B(s)+6H^{+}\leftrightarrows{}B_{2}H_{6}(g)"" src=""https://weber.instructure.com/equation_images/6e%5E%7B-%7D%2B2B%28s%29%2B6H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DB_%7B2%7DH_%7B6%7D%28g%29?scale=1.5"" alt=""LaTeX: 6e^{-}+2B(s)+6H^{+}\leftrightarrows{}B_{2}H_{6}(g)"" data-equation-content=""6e^{-}+2B(s)+6H^{+}\leftrightarrows{}B_{2}H_{6}(g)"" data-ignore-a11y-check=""""></mattext>",0.012;1.2e-2;1.2E-2;.012;0.01;1e-2;1E-2;.01;0.0124;1.24e-2;1.24E-2;.0124,short_answer
"Calculate the number of moles of Mn++ formed by flowing a current of 8.460 A into a solution for 5.2 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+MnO_{2}(s)+4H^{+}\leftrightarrows{}Mn^{2+}+2H_{2}O"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BMnO_%7B2%7D%28s%29%2B4H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DMn%5E%7B2%2B%7D%2B2H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 2e^{-}+MnO_{2}(s)+4H^{+}\leftrightarrows{}Mn^{2+}+2H_{2}O"" data-equation-content=""2e^{-}+MnO_{2}(s)+4H^{+}\leftrightarrows{}Mn^{2+}+2H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.014;1.4e-2;1.4E-2;.014;0.01;1e-2;1E-2;.01;0.0137;1.37e-2;1.37E-2;.0137,short_answer
"Calculate the number of moles of Mn(OH)2 formed by flowing a current of 8.3 A into a solution for 6.98 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Mn_{3}O_{4}(s)+2H^{+}+2H_{2}O\leftrightarrows{}3Mn(OH)_{2}"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BMn_%7B3%7DO_%7B4%7D%28s%29%2B2H%5E%7B%2B%7D%2B2H_%7B2%7DO%5Cleftrightarrows%7B%7D3Mn%28OH%29_%7B2%7D?scale=1.5"" alt=""LaTeX: 2e^{-}+Mn_{3}O_{4}(s)+2H^{+}+2H_{2}O\leftrightarrows{}3Mn(OH)_{2}"" data-equation-content=""2e^{-}+Mn_{3}O_{4}(s)+2H^{+}+2H_{2}O\leftrightarrows{}3Mn(OH)_{2}"" data-ignore-a11y-check=""""></mattext>",0.054;5.4e-2;5.4E-2;.054;0.05;5e-2;5E-2;.05;0.0540;5.40e-2;5.40E-2;.0540,short_answer
"Calculate the number of moles of Mn3O4 formed by flowing a current of 8.840 A into a solution for 22 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+3Mn_{2}O_{3}(s)+H_{2}O\leftrightarrows{}2Mn_{3}O_{4}(s)+2OH^{-}"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2B3Mn_%7B2%7DO_%7B3%7D%28s%29%2BH_%7B2%7DO%5Cleftrightarrows%7B%7D2Mn_%7B3%7DO_%7B4%7D%28s%29%2B2OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 2e^{-}+3Mn_{2}O_{3}(s)+H_{2}O\leftrightarrows{}2Mn_{3}O_{4}(s)+2OH^{-}"" data-equation-content=""2e^{-}+3Mn_{2}O_{3}(s)+H_{2}O\leftrightarrows{}2Mn_{3}O_{4}(s)+2OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.12;1.2e-1;1.2E-1;.12;0.1;1e-1;1E-1;.1;0.121;1.21e-1;1.21E-1;.121,short_answer
"Calculate the number of moles of B2H6 formed by flowing a current of 1.6 A into a solution for 14 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""6e^{-}+2B(s)+6H^{+}\leftrightarrows{}B_{2}H_{6}(g)"" src=""https://weber.instructure.com/equation_images/6e%5E%7B-%7D%2B2B%28s%29%2B6H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DB_%7B2%7DH_%7B6%7D%28g%29?scale=1.5"" alt=""LaTeX: 6e^{-}+2B(s)+6H^{+}\leftrightarrows{}B_{2}H_{6}(g)"" data-equation-content=""6e^{-}+2B(s)+6H^{+}\leftrightarrows{}B_{2}H_{6}(g)"" data-ignore-a11y-check=""""></mattext>",0.0023;2.3e-3;2.3E-3;.0023;0.002;2e-3;2E-3;.002;0.00232;2.32e-3;2.32E-3;.00232,short_answer
"Calculate the number of moles of Ir formed by flowing a current of 1.94 A into a solution for 8.8 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""4e^{-}+IrO_{2}(s)+4H^{+}\leftrightarrows{}Ir(s)+2H_{2}O"" src=""https://weber.instructure.com/equation_images/4e%5E%7B-%7D%2BIrO_%7B2%7D%28s%29%2B4H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DIr%28s%29%2B2H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 4e^{-}+IrO_{2}(s)+4H^{+}\leftrightarrows{}Ir(s)+2H_{2}O"" data-equation-content=""4e^{-}+IrO_{2}(s)+4H^{+}\leftrightarrows{}Ir(s)+2H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0027;2.7e-3;2.7E-3;.0027;0.003;3e-3;3E-3;.003;0.00265;2.65e-3;2.65E-3;.00265,short_answer
"Calculate the number of moles of Fe formed by flowing a current of 2.2 A into a solution for 19 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Fe^{2+}\leftrightarrows{}Fe(s)"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BFe%5E%7B2%2B%7D%5Cleftrightarrows%7B%7DFe%28s%29?scale=1.5"" alt=""LaTeX: 2e^{-}+Fe^{2+}\leftrightarrows{}Fe(s)"" data-equation-content=""2e^{-}+Fe^{2+}\leftrightarrows{}Fe(s)"" data-ignore-a11y-check=""""></mattext>",0.013;1.3e-2;1.3E-2;.013;0.01;1e-2;1E-2;.01;0.0130;1.30e-2;1.30E-2;.0130,short_answer
