question,correct_answers,question_type
"Calculate the 99.9 % confidence interval for the following measurement.<br>3.9e3 ± 4e2 mM, n = 5<br>Use the ± symbol in your answer.",4000 ± 2000;4000±2000;4e3 ± 2e3;4e3±2e3,short_answer
"Is the value 650 km in the 50 % confidence interval for the following measurement?<br>650 ± 70 km, n = 120",Yes;yes;Y;y,short_answer
"Is the value 0.141 N in the 95 % confidence interval for the following measurement?<br>0.139 ± 0.010 N, n = 40",Yes;yes;Y;y,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>0.015 ± 0.005 ns, n = 5<br>Use the ± symbol in your answer.",0.015 ± 0.002;0.015±0.002;1.5e-2 ± 2e-3;1.5e-2±2e-3,short_answer
"Is the value 120 N in the 50 % confidence interval for the following measurement?<br>1.0e2 ± 50 N, n = 10",No;no;N;n,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>110 ± 50 m, n = 10<br>Use the ± symbol in your answer.",110 ± 50;110±50;1.1e2 ± 5e1;1.1e2±5e1,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>5.8 ± 0.9 K, n = 3<br>Use the ± symbol in your answer.",6 ± 5;6±5;6e0 ± 5e0;6e0±5e0,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>0.05 ± 0.02 Hz, n = 60<br>Use the ± symbol in your answer.",0.050 ± 0.004;0.050±0.004;5.0e-2 ± 4e-3;5.0e-2±4e-3,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>34 ± 14 Hz, n = 40<br>Use the ± symbol in your answer.",34 ± 6;34±6;3.4e1 ± 6e0;3.4e1±6e0,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>0.051 ± 0.014 mA, n = 6<br>Use the ± symbol in your answer.",0.05 ± 0.04;0.05±0.04;5e-2 ± 4e-2;5e-2±4e-2,short_answer
"Is the value 8700 kg in the 99 % confidence interval for the following measurement?<br>8.1e3 ± 4e2 kg, n = 10",No;no;N;n,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>0.31 ± 0.16 kcal, n = 10<br>Use the ± symbol in your answer.",0.31 ± 0.09;0.31±0.09;3.1e-1 ± 9e-2;3.1e-1±9e-2,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>2.6 ± 0.7 mA, n = 9<br>Use the ± symbol in your answer.",2.6 ± 0.5;2.6±0.5;2.6e0 ± 5e-1;2.6e0±5e-1,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>37 ± 4 g, n = 4<br>Use the ± symbol in your answer.",40 ± 30;40±30;4e1 ± 3e1;4e1±3e1,short_answer
"Is the value 1.2 kcal in the 99 % confidence interval for the following measurement?<br>1.8 ± 0.5 kcal, n = 6",Yes;yes;Y;y,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>0.059 ± 0.010 h, n = 4<br>Use the ± symbol in your answer.",0.059 ± 0.004;0.059±0.004;5.9e-2 ± 4e-3;5.9e-2±4e-3,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>3.6e3 ± 1.2e3 mM, n = 4<br>Use the ± symbol in your answer.",3600 ± 500;3600±500;3.6e3 ± 5e2;3.6e3±5e2,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>0.0117 ± 0.0018 W, n = 9<br>Use the ± symbol in your answer.",0.0117 ± 0.0014;0.0117±0.0014;1.17e-2 ± 1.4e-3;1.17e-2±1.4e-3,short_answer
"Does the following measurement agree with the known value of 0.20 Pa at the 50 % confidence level?<br>0.22 ± 0.06 Pa, n = 5",No;no;N;n,short_answer
"Is the value 0.6 W in the 50 % confidence interval for the following measurement?<br>0.6 ± 0.3 W, n = 25",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 0.066 h at the 50 % confidence level?<br>0.065 ± 0.010 h, n = 20",Yes;yes;Y;y,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>0.70 ± 0.03 mL, n = 5<br>Use the ± symbol in your answer.",0.70 ± 0.12;0.70±0.12;7.0e-1 ± 1.2e-1;7.0e-1±1.2e-1,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>2.0e2 ± 80 s, n = 40<br>Use the ± symbol in your answer.",2.0e2 ± 30;2.0e2±30;2.0e2 ± 3e1;2.0e2±3e1,short_answer
"Does the following measurement agree with the known value of 22.1 ns at the 90 % confidence level?<br>22.9 ± 0.5 ns, n = 3",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 2e4 J at the 99.9 % confidence level?<br>7e3 ± 4e3 J, n = 7",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 0.8 Torr at the 99.9 % confidence level?<br>0.09 ± 0.03 Torr, n = 3",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 3.68 nm at the 99 % confidence level?<br>3.80 ± 0.10 nm, n = 10",No;no;N;n,short_answer
"Is the value 8000 kJ in the 95 % confidence interval for the following measurement?<br>5e3 ± 2e3 kJ, n = 4",No;no;N;n,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>1.8e3 ± 8e2 yr, n = 60<br>Use the ± symbol in your answer.",1.80e3 ± 70;1.80e3±70;1.80e3 ± 7e1;1.80e3±7e1,short_answer
"Is the value 1200 h in the 99.9 % confidence interval for the following measurement?<br>510 ± 90 h, n = 4",No;no;N;n,short_answer
"Is the value 220 J in the 90 % confidence interval for the following measurement?<br>190 ± 70 J, n = 15",No;no;N;n,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>6e3 ± 3e3 mL, n = 4<br>Use the ± symbol in your answer.",6000 ± 4000;6000±4000;6e3 ± 4e3;6e3±4e3,short_answer
"Is the value 360 kcal in the 99 % confidence interval for the following measurement?<br>260 ± 60 kcal, n = 4",Yes;yes;Y;y,short_answer
"Is the value 5 N in the 99.9 % confidence interval for the following measurement?<br>8 ± 4 N, n = 20",No;no;N;n,short_answer
"Is the value 0.09 kg in the 90 % confidence interval for the following measurement?<br>0.062 ± 0.016 kg, n = 3",Yes;yes;Y;y,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>9e3 ± 4e3 m, n = 30<br>Use the ± symbol in your answer.",9.0e3 ± 500;9.0e3±500;9.0e3 ± 5e2;9.0e3±5e2,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>87 ± 18 mM, n = 9<br>Use the ± symbol in your answer.",90 ± 20;90±20;9e1 ± 2e1;9e1±2e1,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>0.33 ± 0.05 ms, n = 25<br>Use the ± symbol in your answer.",0.330 ± 0.007;0.330±0.007;3.30e-1 ± 7e-3;3.30e-1±7e-3,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>0.16 ± 0.04 L, n = 40<br>Use the ± symbol in your answer.",0.160 ± 0.011;0.160±0.011;1.60e-1 ± 1.1e-2;1.60e-1±1.1e-2,short_answer
"Does the following measurement agree with the known value of 0.029 V at the 50 % confidence level?<br>0.034 ± 0.015 V, n = 5",No;no;N;n,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>0.30 ± 0.14 g, n = 5<br>Use the ± symbol in your answer.",0.30 ± 0.05;0.30±0.05;3.0e-1 ± 5e-2;3.0e-1±5e-2,short_answer
"Is the value 0.0172 yr in the 95 % confidence interval for the following measurement?<br>0.0175 ± 0.0014 yr, n = 40",Yes;yes;Y;y,short_answer
"Is the value 210 N in the 99 % confidence interval for the following measurement?<br>268 ± 18 N, n = 4",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 220 M at the 99 % confidence level?<br>250 ± 1.0e2 M, n = 60",No;no;N;n,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>1.12e3 ± 1.2e2 ms, n = 120<br>Use the ± symbol in your answer.",1120 ± 30;1120±30;1.12e3 ± 3e1;1.12e3±3e1,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>0.027 ± 0.009 cal, n = 8<br>Use the ± symbol in your answer.",0.027 ± 0.006;0.027±0.006;2.7e-2 ± 6e-3;2.7e-2±6e-3,short_answer
"Is the value 0.055 Pa in the 99 % confidence interval for the following measurement?<br>0.058 ± 0.005 Pa, n = 25",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 0.17 N at the 90 % confidence level?<br>0.16 ± 0.05 N, n = 120",No;no;N;n,short_answer
"Is the value 0.12 ns in the 99 % confidence interval for the following measurement?<br>0.13 ± 0.04 ns, n = 20",Yes;yes;Y;y,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>0.43 ± 0.12 h, n = 9<br>Use the ± symbol in your answer.",0.43 ± 0.03;0.43±0.03;4.3e-1 ± 3e-2;4.3e-1±3e-2,short_answer
"Does the following measurement agree with the known value of 34 Hz at the 99 % confidence level?<br>40. ± 15 Hz, n = 60",No;no;N;n,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>0.010 ± 0.004 h, n = 40<br>Use the ± symbol in your answer.",0.010 ± 0.002;0.010±0.002;1.0e-2 ± 2e-3;1.0e-2±2e-3,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>0.43 ± 0.16 mA, n = 8<br>Use the ± symbol in your answer.",0.4 ± 0.2;0.4±0.2;4e-1 ± 2e-1;4e-1±2e-1,short_answer
"Is the value 0.04 bar in the 90 % confidence interval for the following measurement?<br>0.05 ± 0.02 bar, n = 8",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 8000 W at the 99 % confidence level?<br>4.5e3 ± 1.2e3 W, n = 4",Yes;yes;Y;y,short_answer
"Is the value 0.020 mmHg in the 90 % confidence interval for the following measurement?<br>0.016 ± 0.008 mmHg, n = 6",Yes;yes;Y;y,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>28 ± 2 N, n = 25<br>Use the ± symbol in your answer.",28.0 ± 1.1;28.0±1.1;2.80e1 ± 1.1e0;2.80e1±1.1e0,short_answer
"Does the following measurement agree with the known value of 0.17 mA at the 95 % confidence level?<br>0.13 ± 0.06 mA, n = 15",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 60 m at the 99.9 % confidence level?<br>80 ± 30 m, n = 40",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 4.0e2 nm at the 99 % confidence level?<br>250 ± 120 nm, n = 10",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 0.48 kg at the 50 % confidence level?<br>0.48 ± 0.02 kg, n = 6",Yes;yes;Y;y,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>4.9e3 ± 1.1e3 mL, n = 4<br>Use the ± symbol in your answer.",5000 ± 7000;5000±7000;5e3 ± 7e3;5e3±7e3,short_answer
"Does the following measurement agree with the known value of 0.051 bar at the 90 % confidence level?<br>0.031 ± 0.014 bar, n = 5",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 0.039 kg at the 50 % confidence level?<br>0.040 ± 0.011 kg, n = 30",Yes;yes;Y;y,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>5.8e3 ± 3e2 s, n = 9<br>Use the ± symbol in your answer.",5800 ± 200;5800±200;5.8e3 ± 2e2;5.8e3±2e2,short_answer
"Is the value 0.43 Torr in the 99.9 % confidence interval for the following measurement?<br>0.50 ± 0.16 Torr, n = 60",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 1.7 atm at the 99 % confidence level?<br>1.47 ± 0.08 atm, n = 4",No;no;N;n,short_answer
"Is the value 1160 N in the 50 % confidence interval for the following measurement?<br>1.12e3 ± 1.9e2 N, n = 15",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 1.8 g at the 50 % confidence level?<br>1.7 ± 0.6 g, n = 60",No;no;N;n,short_answer
"Is the value 0.165 N in the 90 % confidence interval for the following measurement?<br>0.163 ± 0.005 N, n = 20",No;no;N;n,short_answer
"Is the value 2.9 L in the 99 % confidence interval for the following measurement?<br>2.8 ± 0.3 L, n = 20",Yes;yes;Y;y,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>0.6 ± 0.2 ms, n = 60<br>Use the ± symbol in your answer.",0.60 ± 0.09;0.60±0.09;6.0e-1 ± 9e-2;6.0e-1±9e-2,short_answer
"Does the following measurement agree with the known value of 0.39 yr at the 90 % confidence level?<br>0.40 ± 0.03 yr, n = 20",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 0.05 kJ at the 95 % confidence level?<br>0.10 ± 0.05 kJ, n = 7",No;no;N;n,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>500 ± 200 h, n = 3<br>Use the ± symbol in your answer.",1000 ± 4000;1000±4000;1e3 ± 4e3;1e3±4e3,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>3.7 ± 1.8 mA, n = 7<br>Use the ± symbol in your answer.",4 ± 4;4±4;4e0 ± 4e0;4e0±4e0,short_answer
"Does the following measurement agree with the known value of 310 W at the 90 % confidence level?<br>390 ± 190 W, n = 6",Yes;yes;Y;y,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>0.09 ± 0.02 bar, n = 6<br>Use the ± symbol in your answer.",0.09 ± 0.03;0.09±0.03;9e-2 ± 3e-2;9e-2±3e-2,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>1.0 ± 0.5 L, n = 30<br>Use the ± symbol in your answer.",1.0 ± 0.2;1.0±0.2;1.0e0 ± 2e-1;1.0e0±2e-1,short_answer
"Does the following measurement agree with the known value of 1.0 kcal at the 99.9 % confidence level?<br>0.8 ± 0.3 kcal, n = 25",No;no;N;n,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>0.019 ± 0.005 Torr, n = 15<br>Use the ± symbol in your answer.",0.019 ± 0.004;0.019±0.004;1.9e-2 ± 4e-3;1.9e-2±4e-3,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>35 ± 12 K, n = 30<br>Use the ± symbol in your answer.",35 ± 4;35±4;3.5e1 ± 4e0;3.5e1±4e0,short_answer
"Is the value 540 L in the 90 % confidence interval for the following measurement?<br>570 ± 40 L, n = 9",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 0.6 bar at the 99 % confidence level?<br>0.5 ± 0.2 bar, n = 120",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 1010 V at the 90 % confidence level?<br>970 ± 80 V, n = 5",Yes;yes;Y;y,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>810 ± 50 yr, n = 25<br>Use the ± symbol in your answer.",810 ± 20;810±20;8.1e2 ± 2e1;8.1e2±2e1,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>9 ± 4 mbar, n = 8<br>Use the ± symbol in your answer.",9.0 ± 1.0;9.0±1.0;9.0e0 ± 1.0e0;9.0e0±1.0e0,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>750 ± 110 mbar, n = 10<br>Use the ± symbol in your answer.",750 ± 60;750±60;7.5e2 ± 6e1;7.5e2±6e1,short_answer
"Is the value 21 mol in the 90 % confidence interval for the following measurement?<br>24 ± 10. mol, n = 60",No;no;N;n,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>240 ± 70 nm, n = 60<br>Use the ± symbol in your answer.",240 ± 30;240±30;2.4e2 ± 3e1;2.4e2±3e1,short_answer
"Is the value 0.27 Hz in the 50 % confidence interval for the following measurement?<br>0.28 ± 0.03 Hz, n = 25",No;no;N;n,short_answer
"Is the value 0.035 cal in the 99 % confidence interval for the following measurement?<br>0.038 ± 0.003 cal, n = 8",Yes;yes;Y;y,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>110 ± 50 km, n = 20<br>Use the ± symbol in your answer.",110 ± 20;110±20;1.1e2 ± 2e1;1.1e2±2e1,short_answer
"Does the following measurement agree with the known value of 2500 h at the 99 % confidence level?<br>2.4e3 ± 8e2 h, n = 120",Yes;yes;Y;y,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>10.6 ± 1.1 s, n = 3<br>Use the ± symbol in your answer.",11 ± 2;11±2;1.1e1 ± 2e0;1.1e1±2e0,short_answer
"Does the following measurement agree with the known value of 190 kcal at the 99 % confidence level?<br>290 ± 40 kcal, n = 5",No;no;N;n,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>2.03e3 ± 2e1 M, n = 40<br>Use the ± symbol in your answer.",2030. ± 6;2030.±6;2.030e3 ± 6e0;2.030e3±6e0,short_answer
"Is the value 90 kJ in the 50 % confidence interval for the following measurement?<br>1.0e2 ± 40 kJ, n = 3",Yes;yes;Y;y,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>0.70 ± 0.09 cal, n = 6<br>Use the ± symbol in your answer.",0.70 ± 0.09;0.70±0.09;7.0e-1 ± 9e-2;7.0e-1±9e-2,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>0.017 ± 0.008 mL, n = 20<br>Use the ± symbol in your answer.",0.017 ± 0.004;0.017±0.004;1.7e-2 ± 4e-3;1.7e-2±4e-3,short_answer
"Does the following measurement agree with the known value of -0e0 mM at the 99.9 % confidence level?<br>1.0 ± 0.4 mM, n = 5",Yes;yes;Y;y,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>2.8e3 ± 1.3e3 kJ, n = 9<br>Use the ± symbol in your answer.",2800 ± 300;2800±300;2.8e3 ± 3e2;2.8e3±3e2,short_answer
"Does the following measurement agree with the known value of 2440 kPa at the 90 % confidence level?<br>2.47e3 ± 1.0e2 kPa, n = 25",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 1.37 mL at the 99.9 % confidence level?<br>1.343 ± 0.015 mL, n = 7",Yes;yes;Y;y,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>3.5 ± 0.4 ns, n = 4<br>Use the ± symbol in your answer.",3.5 ± 1.2;3.5±1.2;3.5e0 ± 1.2e0;3.5e0±1.2e0,short_answer
"Is the value 1.0 h in the 50 % confidence interval for the following measurement?<br>0.9 ± 0.4 h, n = 10",No;no;N;n,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>1.0e3 ± 400 bar, n = 3<br>Use the ± symbol in your answer.",1000 ± 2000;1000±2000;1e3 ± 2e3;1e3±2e3,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>22 ± 10. mA, n = 40<br>Use the ± symbol in your answer.",22 ± 3;22±3;2.2e1 ± 3e0;2.2e1±3e0,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>3.7e3 ± 1.3e3 m, n = 7<br>Use the ± symbol in your answer.",3700 ± 1200;3700±1200;3.7e3 ± 1.2e3;3.7e3±1.2e3,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>0.26 ± 0.08 yr, n = 6<br>Use the ± symbol in your answer.",0.26 ± 0.07;0.26±0.07;2.6e-1 ± 7e-2;2.6e-1±7e-2,short_answer
"Is the value 0.017 s in the 95 % confidence interval for the following measurement?<br>0.020 ± 0.006 s, n = 9",Yes;yes;Y;y,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>157 ± 18 nm, n = 20<br>Use the ± symbol in your answer.",157 ± 3;157±3;1.57e2 ± 3e0;1.57e2±3e0,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>27 ± 2 Torr, n = 15<br>Use the ± symbol in your answer.",27.0 ± 0.4;27.0±0.4;2.70e1 ± 4e-1;2.70e1±4e-1,short_answer
"Does the following measurement agree with the known value of 10. kcal at the 99 % confidence level?<br>12 ± 4 kcal, n = 30",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 0.82 bar at the 90 % confidence level?<br>0.75 ± 0.11 bar, n = 9",Yes;yes;Y;y,short_answer
"Is the value 4.9 mL in the 95 % confidence interval for the following measurement?<br>4.4 ± 1.2 mL, n = 15",Yes;yes;Y;y,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>3.94e3 ± 1.1e2 Hz, n = 4<br>Use the ± symbol in your answer.",3900 ± 200;3900±200;3.9e3 ± 2e2;3.9e3±2e2,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>26 ± 12 m, n = 10<br>Use the ± symbol in your answer.",26 ± 9;26±9;2.6e1 ± 9e0;2.6e1±9e0,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>4.4e3 ± 1.5e3 mA, n = 15<br>Use the ± symbol in your answer.",4400 ± 300;4400±300;4.4e3 ± 3e2;4.4e3±3e2,short_answer
"Does the following measurement agree with the known value of 3.4 Pa at the 90 % confidence level?<br>3.1 ± 1.0 Pa, n = 30",No;no;N;n,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>0.89 ± 0.14 h, n = 20<br>Use the ± symbol in your answer.",0.89 ± 0.02;0.89±0.02;8.9e-1 ± 2e-2;8.9e-1±2e-2,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>1.5e3 ± 3e2 kg, n = 40<br>Use the ± symbol in your answer.",1.50e3 ± 130;1.50e3±130;1.50e3 ± 1.3e2;1.50e3±1.3e2,short_answer
"Does the following measurement agree with the known value of 9000 nm at the 95 % confidence level?<br>8e3 ± 3e3 nm, n = 40",No;no;N;n,short_answer
"Is the value 1600 Pa in the 95 % confidence interval for the following measurement?<br>1.2e3 ± 5e2 Pa, n = 10",No;no;N;n,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>0.388 ± 0.006 kPa, n = 40<br>Use the ± symbol in your answer.",0.388 ± 0.002;0.388±0.002;3.88e-1 ± 2e-3;3.88e-1±2e-3,short_answer
"Is the value 6.2 cal in the 50 % confidence interval for the following measurement?<br>6.1 ± 0.8 cal, n = 15",Yes;yes;Y;y,short_answer
"Is the value 1200 mmHg in the 99 % confidence interval for the following measurement?<br>1.0e3 ± 300 mmHg, n = 20",No;no;N;n,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>270 ± 130 mol, n = 4<br>Use the ± symbol in your answer.",300 ± 200;300±200;3e2 ± 2e2;3e2±2e2,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>0.024 ± 0.005 mbar, n = 8<br>Use the ± symbol in your answer.",0.024 ± 0.006;0.024±0.006;2.4e-2 ± 6e-3;2.4e-2±6e-3,short_answer
"Is the value 0.14 atm in the 95 % confidence interval for the following measurement?<br>0.12 ± 0.03 atm, n = 8",Yes;yes;Y;y,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>2.1e3 ± 8e2 m, n = 7<br>Use the ± symbol in your answer.",2100 ± 200;2100±200;2.1e3 ± 2e2;2.1e3±2e2,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>0.0147 ± 0.0016 W, n = 40<br>Use the ± symbol in your answer.",0.0147 ± 0.0005;0.0147±0.0005;1.47e-2 ± 5e-4;1.47e-2±5e-4,short_answer
"Does the following measurement agree with the known value of 300 Hz at the 90 % confidence level?<br>500 ± 200 Hz, n = 5",No;no;N;n,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>1.7e3 ± 7e2 s, n = 10<br>Use the ± symbol in your answer.",1700 ± 1100;1700±1100;1.7e3 ± 1.1e3;1.7e3±1.1e3,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>2.0 ± 0.5 kcal, n = 15<br>Use the ± symbol in your answer.",2.0 ± 0.3;2.0±0.3;2.0e0 ± 3e-1;2.0e0±3e-1,short_answer
"Does the following measurement agree with the known value of -1e4 mA at the 95 % confidence level?<br>5e3 ± 3e3 mA, n = 3",No;no;N;n,short_answer
"Is the value 6600 ns in the 90 % confidence interval for the following measurement?<br>6.8e3 ± 6e2 ns, n = 30",No;no;N;n,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>0.42 ± 0.06 V, n = 120<br>Use the ± symbol in your answer.",0.420 ± 0.004;0.420±0.004;4.20e-1 ± 4e-3;4.20e-1±4e-3,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>700 ± 200 N, n = 9<br>Use the ± symbol in your answer.",700 ± 200;700±200;7e2 ± 2e2;7e2±2e2,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>0.08 ± 0.03 bar, n = 120<br>Use the ± symbol in your answer.",0.080 ± 0.002;0.080±0.002;8.0e-2 ± 2e-3;8.0e-2±2e-3,short_answer
"Is the value 0.8 atm in the 99 % confidence interval for the following measurement?<br>0.5 ± 0.2 atm, n = 10",No;no;N;n,short_answer
"Is the value 270 N in the 90 % confidence interval for the following measurement?<br>260 ± 20 N, n = 15",No;no;N;n,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>9.3e3 ± 1.9e3 K, n = 9<br>Use the ± symbol in your answer.",9300 ± 1500;9300±1500;9.3e3 ± 1.5e3;9.3e3±1.5e3,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>0.42 ± 0.02 Pa, n = 120<br>Use the ± symbol in your answer.",0.420 ± 0.006;0.420±0.006;4.20e-1 ± 6e-3;4.20e-1±6e-3,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>0.027 ± 0.012 cal, n = 30<br>Use the ± symbol in your answer.",0.027 ± 0.004;0.027±0.004;2.7e-2 ± 4e-3;2.7e-2±4e-3,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>17.1 ± 1.8 yr, n = 30<br>Use the ± symbol in your answer.",17.1 ± 0.6;17.1±0.6;1.71e1 ± 6e-1;1.71e1±6e-1,short_answer
"Is the value 12 km in the 50 % confidence interval for the following measurement?<br>12 ± 2 km, n = 15",Yes;yes;Y;y,short_answer
"Is the value 1.5 g in the 50 % confidence interval for the following measurement?<br>1.7 ± 0.6 g, n = 6",No;no;N;n,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>0.16 ± 0.08 ms, n = 120<br>Use the ± symbol in your answer.",0.16 ± 0.02;0.16±0.02;1.6e-1 ± 2e-2;1.6e-1±2e-2,short_answer
"Does the following measurement agree with the known value of 0.117 Hz at the 50 % confidence level?<br>0.115 ± 0.016 Hz, n = 30",No;no;N;n,short_answer
"Is the value 120 W in the 99 % confidence interval for the following measurement?<br>160 ± 60 W, n = 30",No;no;N;n,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>0.028 ± 0.008 bar, n = 5<br>Use the ± symbol in your answer.",0.03 ± 0.02;0.03±0.02;3e-2 ± 2e-2;3e-2±2e-2,short_answer
"Does the following measurement agree with the known value of 111 Torr at the 95 % confidence level?<br>121 ± 16 Torr, n = 6",Yes;yes;Y;y,short_answer
"Is the value 35 bar in the 95 % confidence interval for the following measurement?<br>30. ± 5 bar, n = 8",No;no;N;n,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>1.15 ± 0.18 W, n = 10<br>Use the ± symbol in your answer.",1.15 ± 0.04;1.15±0.04;1.15e0 ± 4e-2;1.15e0±4e-2,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>7e3 ± 2e3 kV, n = 60<br>Use the ± symbol in your answer.",7.0e3 ± 200;7.0e3±200;7.0e3 ± 2e2;7.0e3±2e2,short_answer
"Is the value 1.0e2 m in the 95 % confidence interval for the following measurement?<br>120 ± 40 m, n = 7",Yes;yes;Y;y,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>0.018 ± 0.007 mM, n = 6<br>Use the ± symbol in your answer.",0.02 ± 0.02;0.02±0.02;2e-2 ± 2e-2;2e-2±2e-2,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>4.6 ± 0.9 mL, n = 30<br>Use the ± symbol in your answer.",4.60 ± 0.11;4.60±0.11;4.60e0 ± 1.1e-1;4.60e0±1.1e-1,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>140 ± 30 A, n = 40<br>Use the ± symbol in your answer.",140. ± 8;140.±8;1.40e2 ± 8e0;1.40e2±8e0,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>13 ± 6 mA, n = 25<br>Use the ± symbol in your answer.",13 ± 2;13±2;1.3e1 ± 2e0;1.3e1±2e0,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>0.025 ± 0.008 ns, n = 5<br>Use the ± symbol in your answer.",0.03 ± 0.03;0.03±0.03;3e-2 ± 3e-2;3e-2±3e-2,short_answer
